user_id,text,FF_Score
3074457347822298541,i just want a sitemap template,2
3074457347937384471,it    is  dificult to move and resize grids. i lost so much time doing it...,2
3074457347101428222,"need more layout such as centre, centre and the text is too small, if you want to capture just a text grid, but very useul and worth investing in.",2
3074457347319551897,tables - some controls are not intuitive. delete columns/rows should be in same place as insert columns/rows. still don't know how to delete. argh.,2
3074457347136790058,i wish it could recognize cells from tables i copied (ie. it would recognize that i copied from a table and replicate that cell organization). i have to take each cell and import it one at a time.,2
3074457347010420794,"it's not easy to add more column. i have to copy-paste.

for a comparison, microsoft excel online (web based) has this same feature, with editable columns.",2
3074457347452103874,i cannot see how many votes were casted on the sticky notes themselves and i cannot create the voting session beforehand without immediately starting it.,2
3074457348090011302,"i like the template but once i've installed it i don't seem to be able to move it around the canvas, at all.",2
3074457345985008843,no vote on stickers,2
3074457347569693710,"it didn't zoom usefully to the single card when i clicked one, it left it at 2% where i couldn't actually find the thing i was searching for because the word showed up in different places across the board",2
3074457346647190898,"i wish there was a user or learner template. i was able to adjust this to fit my needs, but it probably would have taken the same amount of time to build something myself",2
3074457346496026816,just looking to see how to rotate a sticky note. nothing useful.,2
3074457347434762808,"templates icons are too simplified, i have to open each preview to understand what it means.",2
3074457346648799788,at first i couldn't move the screen to see all the cards.  possibly related to the host still being in presenting mode?,2
3074457347459551708,"when i double click on the cell nothing happens. when i choose the grid stucture from the menu, i can't let go of the icon. only when i drag from the menu, it works, but then it's always the default 3x4 cell grid.",2
3074457347384921246,"working with tables is not helpful, functions in formating the tables are to limited, switching between editing mode and viewing the result causes a lot of redoing...",2
3074457345870995168,want checklists within cards and the ability to add more than one assignee,2
3074457346452859343,inflexible figure templates depending on font size,2
3074457346325248869,let me increase table font as a whole!,2
3074457347138913175,not easy to understand where to find where it is and how to midify a template...,2
3074457347424559369,could not find what i was looking for: how to turn off the grid.,2
3074457348038261164,these cards have nothing to do with me.... i only want to see relevant content,2
3074457346224218775,"i wish i could filter by metadata, e.g. see all sticky notes created by a particular person",2
3074457347024021952,"need to be able to distribute rows and column sizes much more easily. in particular, need to be able to distribute row/column size horizontally or vertically so that they are all the same size. it is very difficult to get them all the same size manually. moving the grid is also more challenging for some reason.",2
3074457347344067284,"was a bit useless, basically i wanted an arbitrary timeline, but that template was based for on the years and quarters.",2
3074457347750164142,"i created a new board template, hoping that the visual notes would be carried across in the template. my use case is that i want to create an empty board for recruitment, with the exercise instructions in the visual notes. i need a quick way of creating new boards with the visual notes instructions, avoiding copy and pasting - unfortunately the templates don't appear to carry over the visual notes :(",2
3074457347733604261,"cant read cards while voting, and now that i 'partially' voted (3 out of 6), can't go back and finish my votes.",2
3074457347543936757,would like the ability to merge cells to customize grid shapes and sizes,2
3074457346067447197,i wish i could do this kind of rich-text formatting inside the content of cards e.g. on the kanban board,2
3074457346713162302,"it doesn't allow for any flexibility in terms of organization, and deleting one card deletes an entire row",2
3074457347352726689,you cannot change the size of the grid name,2
3074457346230974373,why does it zoom out instead of taking me right to the sticky i am looking for?,2
3074457348089267490,"the cards are too wide, we have a huge number of steps, we have to scroll too much horizontally.",2
3074457346548273918,needs to be more editable,2
3074457347334296408,"when i drag and drop a group of stickies into multiple cells, they do not become part of that cell unless i move each one slightly. for example, after dropping them in, if i change the cell width, the stickies do not move with their original cell.",2
3074457347372740119,"cant scroll on the ""choose template"" window so cannot see anything beyond initial screen fold.",2
3074457346764633504,"i can not change the grid lines format... color, style....",2
3074457346622600785,it's basically a table....meh,2
3074457346764633504,i want to resize the grid and i can't!,2
3074457347530804748,"double clicking in table takes you to edit the cell text - i would prefer it create the object i just used (i.e. if i create a sticky in a frame and then double-click in the frame, a new sticky is create. i want that in table cells)",2
3074457347611144303,i want an emoji font. the template doesn't match the one  we learned in class with figma.,2
3074457347352517138,why don't objects snap to grid? why is there a minimum height for objects? how can i precisely set the dimensions of an object?,2
3074457348355310596,is there any chance to unite cells in grids or tables? i didn't find one.,2
3074457346535845860,hard to add/remove. the kanban board is much easier to use.,2
3074457346284758576,it's hard to edit text in the grid.,2
3074457347041735201,sometimes it is not possible to edit a cell in the grid - i click on it and nothing happens.,2
3074457345900906598,"хотелось бы, чтобы mindmap имели возможность скрываться в ветках карты",2
3074457346426352377,seach did not find text within the stickies,2
3074457347319894534,there is no possibility to change color and thickness of the grid,2
3074457348056969204,need vertical alignment in grid,2
3074457347008259153,template isn't very adaptable,2
3074457347642725238,"difficult to change which cell you are typing in, would be great to have predictable data (like in excel) where you can drag sequential numbers accross :)",2
3074457347655706443,"i enter text in a grid cell. no problem. when i exit the cell, the text disappears. i have to reload the page for the text to stay. i did not have this problem before. it has been going on for about a week. my connection problem?",2
3074457346177245730,can't figure out how to get back to the templates,2
3074457347008013055,too time consuming to modify - ended up with a blank template anyway,2
3074457346165601479,any object embedded inside the grids become a part of the grid and can't be removed/ edited/ deleted,2
3074457347205163659,don't know how to convert uploaded image into sticky note....,2
3074457346649169979,would rather like it to be text and pix based (not sticky notes) with example/dummy copy . background colors are not needed,2
3074457347862378291,"text within grids can't be centred in the middle of the cell, sticks to the top",2
3074457347385645203,the arrows do not stick to the diagonal lines,2
3074457347645769497,i was really excited to see the grid available. but using it has been frustrating. one of my columns got really wide for some reason (i didn't change the width) and it won't let me resize it to make it smaller. i tried adding a column and copying the text over (which worked fine) but there is no option to delete the extra column. i had to make a new grid and copy all of my content over cell by cell.,2
3074457347655039095,why isnt it just a grid? a simple spreadsheet where one can name the two axis and add and delete dots with a single click would be great.,2
3074457346753690396,"something very weird happening with grids, where i can't undo or delete things. even when i've deleted the grid, the text is still there but i can't select it or delete it.

the undo function also seems to be working weirdly at the moment anyway?",2
3074457347904890718,i want to customize the template but when i try to copy&paste objects to different canvas the aspect ratio seem collapse.,2
3074457347765386751,i expected same way of working like mindmaps,2
3074457348618691392,"por qué se puede dejar de estar controlado por el facilitador? 
el facilitador debería poder obligar a los participantes a ir a un punto concreto del tablero en el momento que lo desee, sin que  los participantes tengan que tener activo el screen sharing.
gracias!",2
3074457347246777374,it is really annoying when the frames of the templates move but their contents dont move this dirves me crazy and i dont know how to fix it,2
3074457347320581546,"doesn't really follow the dt importance/difficulty methods. also, would be better if it actually used a grid versus layered, grouped shapes, which make it painful to edit.",2
3074457346332776824,"i wish all the templates from your website were found here. i would like to use the sitemap template. also, i have 3 different teams i'm on in miro, and previously when i used the templates from the miro website it would create them in a different team than the one i'm currently active in, so i'm hesitant to use them direct from the miro site now.",2
3074457347397516185,"it would be good to have an example of how this template in particular was used, some example data",2
3074457348244253374,"editing text inside the grid cells are really frustrating. some work, some don't. some elements can not be used in a grid.",2
3074457346357981095,"i'm looking for something to help me with building processes, visually this was the closest i had in mind. would be nice to have a template for process building.",2
3074457346932695283,"jira cards within a grid are slow to manipulate (size, move etc). outside the grid  are much faster",2
3074457345810324526,"overall i really live the grid and feel it has been a missing feature.  there are a few things i find frustrating.
1. copy and paste - would be cool if you could just select a cell to copy and paste rather than having to select inside the cell to do so.
2. column and row sizing - would be cool if there were features like double clicking border to autosize or auto-distribute to get columns/rows same size etz.

very minor feedback and really enjoying this new feature.

thanks",2
3074457346126743460,can't add a template,2
3074457347316242135,it is just sticky notes. i can make that. its not a good as the mindmap which at least helps with connections,2
3074457347425736813,"1. more difficult to select all and drag and drop; found it overlapping with other objects as it brought up the move cells functionality (e.g., was difficult to select a frame that the grid was on top of)
2. would like ability to merge cells
3. could not delete entire rows or columns without selecting all the elements in said row or column
4. when resizing text and then increasing the size of the grid it increased the text size as well; when creating another grid was unable to get the two to match",2
3074457347198839730,"it frustrates me how the grid doesn't update itself back to smaller when i remove items from a box. also it's very difficult to control the margins inside a grid cell, so adding new items will push (so slowly...) space in the grid, but won't put matching margins on items on all edges inside the grid.",2
3074457347355330115,would love to see the voting results directly on the stickies on the board. also the time to voting results seems quite long,2
3074457346565572789,the template preview showed day columns and this one shows week columns,2
3074457345821503044,"too much like a gant chart, should be more flexible with stickies (boxes) instead of long rectangles.",2
3074457347763373241,templates aren't pulling up,2
3074457347679862904,i am trying to find how to insert a card and i don't find the way,2
3074457347249802382,"i want to be able to drag around while looking at all the highlighted sticky notes, but the search disappeared when i started dragging.  also, it's not easy to distinguish between highlighted/non-highlighted notes.  can you outline them in a different color perhaps?",2
3074457347397403232,"frame locking doesn't work the same way it does on the miro support 'frames' gif. tables don't display the full table sometimes needing additional 'phantom rows' at the bottom, the use of 'shift' and not 'ctrl' to multi select",2
3074457347674751598,due date is missing from template. and also serial number,2
3074457347500776081,"didn't want iphone template, just desktop",2
3074457347244374916,"when i gave access to members outside the team, the cards said that request was ignored. but when i closed this feed and opened it again, it said that request was approved.",2
3074457347383381863,hard to resize grids. they get stuck. and then the grid is hard to delete or separate from the rest of the stickies inside,2
3074457346951772626,i can't seem to add text to my grid. i double click and it doesn't seem to be working. please help!,2
3074457346261404236,to many details in template,2
3074457346811441322,it doesn't look like the sample image when i selected the template.,2
3074457346233443253,"no vertical alignment (but it must have been in previous version because in the other table it works), text does not fit into cells before you change font size.",2
3074457346667728611,"i want to add more templates in one note, but i can't see any tool to navigate",2
3074457347234580587,i can't scale the template,2
3074457347358341797,"need a lot more components like tables, range sliders, ect.",2
3074457347053238457,"i can't add text by double clicking in the cells, and i also can't add a grid other than 3x3 to start with",2
3074457346701379538,the relationship of titles to cards is frustrating. why does the card face cut off long titles?,2
3074457346420608206,data somehow got lost from the table,2
3074457346636176052,i am having issues with trying to add text or make any changes to an individual cell.  double clicking a single cell only highlights the entire grid.,2
3074457347030909893,i'm spoiled after using marvel's online wire framing tool. whimsical also offers editable components for wire framing.,2
3074457347601706750,"should have the product, promotion, pricing work space to play with where one can see the before during and after with the product,

cant tell if it a product on the current template",2
3074457346767500086,graphically not very appealing. just not fun to work with (compared with the other features like the sticky notes),2
3074457346673842332,would love to be able to copy paste from excel - have the option to choose between the grid or tons of post-it notes,2
3074457346998990315,"preserve the formatting when copying and pasting.....


the basic text editing capabilities really suckkkk throughout miro and its not any better in the grid view.

also allow vertical centering",2
3074457347261395615,i am using it as a base template to do other things. it was just the first that i picked,2
75337354,editing tables sucks,2
3074457347254548457,no text directly insertable,2
3074457347621901079,how can i find/filter the tasks in kanban which reached the due date?,2
3074457347924458394,can't edit table content in google chrome,2
3074457346540890906,very nice feature but i can't export the grid into .csv (it keep saying there is no data),2
3074457347382969871,not sure why there is a square with left aligned lines. also want to put more info on the card,2
3074457347325617400,text doesn't remain in the grid,2
3074457347287516089,seems i can create and edit a grid while in 'mouse' navigation mode,2
3074457346605139876,i'm having a hard time finding and editing templates that i have created in the past,2
3074457346915569177,"has the basics but still super limited, would be nice to create your own templates, and save them for speed.",2
3074457347394147429,the preview doesn't match the actual template,2
3074457347074583556,there's an issue when i have a 4 colunmn grid witha text box heading above - when the taxt box above grows longer the column below grows longer too and i cant put it back to original width,2
3074457347890247937,don't understand the difference between preview color and real template.,2
3074457345990154449,"i would like that each template will include real words - not like here ""action"" ""question"". but real example text - it would help to understand and to feel more relax",2
3074457346698311817,"hard to apply multiple votes with multiple users on a same board and get clear sortable results for follow-up,",2
3074457347512204035,once an item is inside a grid i cannot select it (connecting lines behind the thing i was pointing at),2
3074457347294743282,"when you open a template, you can see a nice screenshot of the chart with months and grid. when you actually press, only 4 weeks template is put there, without any grid. so, please make a template that is exactly as in screenshot, otherwise it will take hours to make the same nice grid
:)",2
3074457346753235304,i'm new to template. wasn't clear how to apply it.,2
3074457348298274704,i can't get the template bigger. =(,2
3074457346665758042,grids continue to get unlocked for reasons we don't understand.  with the large number of users we have operating on the board this results in them frequently moving geometry that we have to fix.,2
3074457347386264972,"for some reason, i can't vertically resize some rows anymore. i hover over the line, but the cursor does not change to ""resize"", and clicking and dragging does not do anything. it works fine for other rows in the table, and it even worked for that very row before.",2
3074457347393704744,adding card and having to 'stop watching' makes it a bit tricky,2
3074457347115466933,not really helpful. please provide a note on how to use the template,2
3074457347172809431,"would be good to have 3 levels of complexity in this template: 1) current blank, 2) current filled 3) real-world demo filled",2
84807721,sometime the grid columns lose the content that i've typed into it. when i then click into the cell that looks as though the text has disappeared then the text suddenly reappears. i tried logging off and logging back back on but it was still the same. i resorted to creating a new column and the re-typed the content and it remained there.,2
3074457348173264601,i'd prefer choosing a size of my table at the moment i create it,2
3074457347074294930,adusting icon size breaks the grid. even if it's minor size adjustment,2
3074457347331021284,cannot start arrows from table,2
3074457347345375888,"the sizing of the columns is not very intuitive, often the width of the entire grid gets changed when i just want to change the size of one column",2
3074457346665758042,"grids are constantly becoming ""unlocked"" even though i don't think users are unlocking them.  we have cautioned users not to unlock the grids (they don't have to to do the updates we ask of them) but the grids are almost always unlocked and get moved out of position.",2
3074457346778172898,the font size in the grid is not the same as floating text,2
3074457346386987590,"something went wrong, no template shows up",2
3074457347296255551,no cards. no lorem ipslum. need more components...,2
3074457347456840649,want to hide borders completely and would like to drag arrows from the grid to other grids/shapes and so forth,2
3074457347148789694,participant list too narrow in the template,2
3074457347037053248,i wish i had a value stream mapping template as this is more what i would like to do...,2
3074457347359096531,it is the only template that i see a simple chart and you can't write in the grey squares,2
3074457347428385211,double click doesnt work. can't write something into the table...,2
3074457348090011035,needs to be able to choose the actual month/year and then have the dates update.  a blank months is only useful when you want to actually fill in the dates.  i want to be able to grab a template and lay out an entire actual year or series of months.,2
3074457347709067055,"there's a lot of text you don't want to be seeing every time you use the template. in fact, most of the time i'd just use the premade brackets for sticky notes and that's that.",2
3074457347074294930,resizing the entire grid is really hard :(,2
3074457347861515235,"there needs to be a way to export the grid as a table, with the same columns and rows, into excel!!!",2
3074457346992371359,"we used the kanban board and when an item was opened, i couldn't see the expanded card and therefore what was written inside as description.",2
3074457346849285537,"when i chose ""vote now"", it would have helped if the focus was moved to the voting cards. i had to get help from the meeting facilitator to find them.",2
3074457348138942813,"the grid glitches when multiple people are working on it, it freezes. also, having to reassign the font size each time we start typing in the same column is tedious.",2
3074457348038012606,why only iphones? where are templates for a desktop webdesign?,2
3074457346422010187,couldn't open the cards to see all the details while voting.  we have to get out of the voting function to completely open the cards and see all details.,2
3074457346840837013,label of grid is not saved,2
3074457346898598614,no explanation of how to add text to a table.  i can only click in the box if i'm in edit mode and then the table is tiny!,2
3074457347216252892,calling it a template isn't very accurate.,2
3074457346632025839,really hard to figure out how to view a card vs. vote on it,2
3074457347483376320,need to be able to visualise the votes on the board. not useful to us until it's visualised on the sticky notes etc without going into the voting history.,2
3074457346919667787,there's no check list template,2
3074457347208297148,it's not possible to change the template's size.,2
3074457346468420348,stickies aren't that easy to use here...,2
3074457347757058594,can not add cards from the side or add new cards like mindmap,2
3074457348439709758,"i love this feature, but there needs to be an easy way to get back to the other templates.",2
3074457348017315860,"no clear method of selecting the whole grid vs. selecting one cell, seems somehow random :(",2
3074457348439709758,"the only way to get back to the other templates is the undo function. we need to be able to toggle to the other templates, and the templates need to save our work, whichi think it does",2
3074457345773937147,i would like to see more objects that could be contained in a web page (i.e. grid),2
3074457347830414074,"can't resize grid name when upscaling the size of the all grid

if you can integrate with ""airtable"" or spreadsheets it would be very useful",2
3074457346832055501,"liking the added features, but as soon as i hyperlinked something in the grid, text in cells started disappearing. if i click on the cell, i can see the text again, but once i click out, they disappear.",2
3074457345805659537,"it would be great if you could provide a template for card sorting (basically creating a bunch of ""post its"" and then having the ability to cluster them into groups which you then name)",2
3074457347118513138,material design cards missing,2
3074457346549879231,my personal templates do not appear to move with me from team to team?  i want to have a set of templates that i can deploy into multiple teams.,2
3074457345942703477,"im getting an error message that i cant export to excel, because it says there are no data. but there clearly is data within the grid",2
3074457345844073095,"on the whole i love the grids, but when i have trouble selecting the content within the grid and it selects the grid instead, then it makes me really frustrated",2
3074457347970875660,i neet a bpmn template,2
3074457346886056966,i wish there were a swim lanes template,2
3074457347785765943,"grid doesn't snap, scrolling inertia is frustrating",2
3074457347372173126,not sure if it is the right template,2
3074457347077186744,"whilst it does provide some simple features which are ok, it doesnt really allow the flexibility of things like balsamiq - which are more dedicated to wireframing.  just needs to be a little more feature rich with more components and allow you to create your own wireframe template components.  allow complete customisation of sizing etc.",2
3074457347586835124,"somehow i get in a mode where the grid is treated as a whole object and i can't manipulate rows/columns or multi-select cells. the only way to enter ""table editing mode"" where i can resize columns is by changing the font size of the entire grid. also auto-resize does not seem to change anything...text within a cell always wraps to the next line, increasing the row height, regardless of auto-resize toggle.",2
3074457347722473837,"i don't know how to use it, i would love to have voting options for pointing a sticky. using this tool as a pointing poker replacement would be awesome.",2
3074457345975221720,"it's really easy for one person to delete the entire grid and all its attached objects in a way that can't be undone.

like really easy.",2
3074457347415433686,i want an empty template,2
3074457345887319228,i really like the example templates that you have in some of your templates. very helpful. it's great for people who aren't designers or are beginners to that type of template.,2
3074457347536834938,i have two grids. in each of them i select a text size of 24 but the text in one grid is twice as big as the text in the other grid.,2
3074457346654707374,"it does a good job of highlighting sticky notes with my search term, but i wish i could still use key commands to zoom in/out.",3
3074457347345214834,it would be great if i can choose number of participants and the template adjusts directly to the number i need:-),3
3074457347522267843,can you make it easier to expand with more stickies?,3
3074457346481873558,for some reason the text in my grids are out of the grid now and i can't seem to remove them,3
3074457345719699327,please create ticket with my feedback: i would like to be able to add customized company templates.  thanks,3
3074457347142932906,"it's ok as a basic kanban, but needs split columns at least.",3
3074457347712218761,should be a table. however we cannot group columns and rolls,3
3074457346735433895,"be good to be able to center vertically text, bit fiddle to manipulate. like easily adding rows etc. would be great to be able to group edit multiple grids as i'm using a few of them together for swimlane layouts",3
3074457346896389646,"csv export should export to excel grid that matches this grid...

thank you.",3
3074457347008132349,"need more components, more device templates. also, the device template is annoying even when locked. the locked device template makes selecting screen elements difficult. it interferes.",3
3074457347354335013,i would like to see the votes on the sticky notes or board space,3
3074457346118864585,better if they were represented as stickies and not a separate panel.,3
3074457347382674017,"is there a way to lock the position of the grid so it doesn't move, but still having access to edit the cells?",3
3074457346894611788,"grid always starts out as a default size - can't draw the area in which it should fit. autofit doesn't scale down if the difference between cell and content is big. also, having components in front of a grid is very difficult.",3
3074457346746652562,used it to agree as a small team on important outcomes to achieve this week so we had to time the conversations.  sadly only the presenter could see the timer. we know from previous sessions that when everyone sees the timer it makes them stick to the point.,3
3074457347419573842,i can't add a table?,3
3074457346113979095,"frames don't seem to work (for exporting), tricky to select the whole grid",3
3074457347365253126,selecting a whole table is difficult as i cant drag over a number of shapes,3
3074457348135257647,detail comments behind the task in the kanban board was not visible in the sharing. everyone had to leave presentation mode and open the comment himself.,3
3074457347361824843,the template that is added looks nothing like the preview,3
3074457347482740159,i would like a more dynamic board like the kanban board,3
3074457347547227302,not sure it is suitable for icebreaker,3
3074457347926423056,"mindmap itself is amazing, but i do not need preset ""type something"" leaf nodes.",3
3074457347409626791,"frames inside grid

i create a grid
i create objects
i insert  objects in a frame inside the grid
i move the frame

--> the frame moves but objects don't stay inside frames",3
3074457346741972404,"would like to edit the text in the mindmap (bold, colours etc)",3
3074457347372530741,doesn't always import the photos. doesnt always default to correct sticky borders. doesn't always have good text interpretation from what was written. defaults to a larger than other space when adding multiple groups of stickies. cuts off some of the stickies at the edge of the photos,3
3074457346590821463,"the colors of the template are too strong, i always need to modify it after to do a workshop",3
3074457346313678008,selecting a grid to type in is not working smooth. i think i have selected it and can type. but then i hit my keyboard and activate a lot of keyboard shortcuts.,3
3074457347312972533,want to use template at any time,3
3074457347638599157,would like to control heights of tables,3
3074457347599390862,it's not easy to adjust templates for own use.,3
3074457346327538894,"grids is a wonderful tool, but there are some points which could do it much better:

- it will be great to be able to divide table into two different tables anywhere you need between two rows or between two columns;

- ability to copy contents inside many cells from one table and paste them to another, saving the structure will be very useful;

- alignment of content inside the cell not only by side, but also by height (stick to the top, to the bottom and to the center).",3
3074457345876598749,team struggled finding the voting interaction. not intuitive. the hover and click on cards vs the panel,3
3074457347805236962,would be great if we could have merge feature in grids.,3
3074457347134564277,"need table options; more customizable features, e.g. make the second tab the active tab",3
3074457347356595254,does voting on a clustered group of sticky notes work?,3
3074457346753128877,i am yet to use it - just set it on my template. in the past i've just used pen function on it's thickest setting and it has worked. looking forward to seeing if there is any difference,3
3074457347357949701,wy we can't vot on cards?,3
3074457347699156517,almost no-one can set up voting properly so that only headlines can be voted for (when voting on clusters instead of individual sticky notes),3
3074457347533037624,"be nice to be abel to import excel spreadsheets into the grid.  example, export mind map values and import them as a title column from a csv.",3
3074457347317228100,i want to change the template to a computer screen rather than just a phone.,3
3074457346165453685,don't see the found card immediately,3
3074457347328886746,do not know how to add additional columns easily or resize the entire template. would prefer it be more similar to the user story map where it is easy to configure instead of moving pieces around 1 by 1,3
3074457346548391299,"more marketing oriented. would be nice to have a personas template for ux researchers, more focused on elements like behavior, needs, goals, paintpoints, etc.",3
3074457347362271104,tables are a bit difficult to work with,3
3074457347434963766,broken template,3
3074457346319813549,i really need a vertical center for native text in the table.,3
3074457348202507457,it captured about 50% of the stickies,3
3074457347361074389,another one :) when copying an entire grid connectors are created automatically from some post-it notes. they don't lead to anything though - seems quite random. thanks!,3
3074457346807949696,"missing features:
1. locking content inside the grid, no moving or editing
2. locking tab sizes
3. formatting options for grid name
4. quick snap into a tab, centering and size fitting.
5. removing rows and columns
6. merging tabs
7. option to swap tab contents easily",3
3074457347384912323,"great to have. here's my wishlist:
- ability to chnge color (or at least remove) grid lines
- top, bottom, center align text
- type size seems to be not consistence when creating new girds somtetimes?",3
3074457347542022487,não deixa eu colocar os sticks como tarefa,3
3074457347345587862,"i expected something else, i just needed a 4 quadrant template, and this was not that",3
3074457347384912323,trying to paste from a table won't work,3
35323120,"so generic, but template it is.",3
3074457346968983092,cannot vote for grouped stickers,3
3074457347418483265,wish i could navigate the table like spreadsheet with arrow keys or drag values,3
3074457346780306530,"it's a nice feature addition overall, but would be very helpful if you could directly copy the contents within a cell (or multiple cells) to another grid/table.",3
3074457347133393508,"the app closes every time i try to take a photo of a sticky note, then i have to reopen it again to take the photo so it would work. the first time it never works. but the translation of the sticky note in the digital form is good.",3
3074457346165074978,i wish i had a way to stick the wireframe toolbar as long as i need it,3
3074457346709802443,why are all the cards selected when voting is intitated?  super difficult to read anything when the creators name is all over the card,3
3074457347821657738,"unstable, frequent freezes ",3
3074457346233339323,"the concept is amazing and just what i need. however, a lot of times when i type something in a cell, the cell will rapidly grow in size. this forces me to resize rows or columns after every edit, which is infuriating.. 

another issue is that i cannot seem to copy-paste entire rows. e.g. i wanted to copy my header-row and paste it at the bottom of the grid to have my column names at the top and bottom. this is not easily accomplished.

finally, when having copied a piece of text, i cannot simply select a cell to paste the text into it. instead, a separate text-box i created and placed inside the cell without proper formatting.

thus, awesome feature, but there's some work to do still.",3
3074457347213607244,"two options presented, to get a blank template or filled in example. both return a blank template",3
3074457348001636180,i needed a sales funnel template,3
3074457347346016270,"grid border line feature - thickness and color of the borders
adding new column or row doesnt copy the text in it, only the colors",3
3074457347714951098,well some features are a bit cluncky . for example : when making a grid you can only add on the right side and on the bottom... why is that even a thing?,3
3074457345794137533,"it's ok but might benefit from a similar funciton as the new beta table, which lets you add a row or column with a single click. likewise, perhaps the org chart could hav a button for a new child or sibling?",3
3074457347367896555,why not more than 10 votes? we had a lot of cards,3
3074457346724597528,i love it! but (1)  i need to be able to bulk resize columns to the same width e.g. highlight them all and resize one resizes all (2) it's actually not possible for me to copy paste a table i made without the grid into this. it takes so many clicks to get the text inside the cell in a way that isn't just pasting a text box in the cell as an 'item' if that makes sense.,3
3074457347009455559,it’s too early to tell. this question would be better asked after i had the chance to use the template. it’s currently in my way to see the gesture controls.,3
3074457346444356916,"a grid crashed and i lost my work. it occurred when i was cutting and pasting text into the grid that didn't fit. i then had multiple text items somewhat floating on top of the grid. when i went to size one of them to fit within the grid, things locked up. i hit refresh on the browswer. screen went black. hit refresh again and text i had cut and pasted appeared but the grid was gone. 2-3 seconds later the text also disappeared. #beta.",3
3074457347559065034,"difficult to add column on left side of grid, or  add row on the top. only possible on right and bottom",3
3074457347399328515,creates a massive grid to start with that you have to resize,3
3074457347312960460,"just need the sticky notes and board. other guides could be captured under ""learn more"" as a guide for less experienced users.",3
3074457346278248569,the loading speed is bit slow when typing the mindmap,3
3074457348456194793,"its good. easy to use. however, sometimes when you just want to type it tries to put post its in, and when saving into a4 for printing would be nice to have a template that allows you to match up pages so they can be re-assembled as several a4/a3 sheets to hang on a wall etc. if you work from  home like i do, a4 is the main way to visualise away from a screen, so this would be really useful!",3
3074457347425838039,i then have to delete what i don't need. but is the easiest way to start a mindmap,3
3074457346280980254,you should add function that help you join together two sigments of grid.,3
3074457347717839303,can you create a vertical flowchart template?,3
3074457345901623168,"when i clicked agenda from the templates it created the agenda starting items, but it won' let me go back and add other templates - what if i want to have agenda and a checklist? how do i add the checklist once the agenda is created?",3
3074457346242693692,"i would like some more wireframe templates like a progress bar, gallery view, menu etc",3
3074457346615764900,for the first version ok. have problems to see how to select the whole table. multi-colum copy would be helpful. also for beginning the text was very small in the cell. additional headline quick-formating feature would be nice.,3
3074457347044682135,"i need to be able to add rows an columns anywhere in the grid, not just bottom and right.",3
3074457347256210742,"when you do 5 whys, there may be a few answers to the first why and then each of these may have a few reasons. this template only allows for 1 answer to each question.",3
3074457346338098311,would love if there were even more template options and could use better layer functionality.,3
3074457347403002768,there should be more templates,3
3074457347658148728,i was actually looking for a morfological chart template,3
3074457348035807143,it's incredibly fiddly to resize - should be more like grids on google slides,3
3074457347396097795,woring template for my needs,3
3074457346283101185,i wish there was a template closer to this example with several customers on the left side. https://miro.medium.com/max/1400/1*nlrhxago3lmo9rz5qriorg.jpeg,3
3074457345922884149,"no tables, no mock text (lines). i find myself having to create these myself and wasting time considering there's a wireframe library available",3
3074457346034152060,"i'd like to have a few more components, i actually can use other elements but i'd rather have them part of this. for instance: table, list",3
41851510,is there a plan to add tables?,3
3074457346149838640,have others kind of personas templates. it´s better if have the others too,3
3074457347522228068,pls develop template with stickers,3
3074457347029288702,i'd love to change the color of the grid lines,3
3074457347675746287,it didn't find the card based on the assignee,3
3074457347125031872,"the notes are fine i guess, but i would like to be able to use the pseudo markdown like syntax in cards.   can i do that?",3
3074457347266656018,maybe add an additional desktop wireframe template ?,3
3074457346280919046,the template doesn't allow enough flexibility,3
3074457347078229415,"i like the mindmap feature where i can add branches and also arrange them automatically. but for the concept map template, i have to arrange them manually",3
3074457347064394095,i used like kanban,3
3074457347513145827,just create a normal table (,3
3074457346474411865,"it's good, but the scaling of font size don't work and makes it hard to read. would also be nice to color the whole card not jut the border",3
3074457347014933466,"not enough elements, and they're not editable enough. even if it would be croppable that would be helpful!",3
3074457346104228701,hard to drag the table around / reposition it (actually i don't know how). also i want to be able to center the text vertically within a cell,3
3074457346797586166,i want to move columns around. you cannot tab between grids,3
3074457347860856139,"unable to merge cells, makes editing the grids difficult",3
3074457347398512244,i want to have several stickynotes and find no way exept maual and then i get a mess with the colors :-),3
3074457346984846712,need to be able to paste spreadsheet data into table cells (create table from xls data),3
3074457347221893467,"cards need user settable colors

swimlanes should be collapsible",3
3074457347092990125,"i don't like that elements of user journey visualization are not conjoined and are not dependent from each other. like, when i want to grab and drag all the journey, it grabs just some single part of it unlike the mindmap (which is done great)",3
3074457346993125096,doesn't resize in responsive way. stickies all over the place,3
3074457345818187738,"i didn't understand what objects were included as votable and what weren't, nor could i easily see what my vote was contributing to. if it's possible to frame these things up together by default, and allow references to voting outcomes in a separately create-able widget, that would be much clearer.",3
3074457347784376479,"missing ""add the same objekt"" pop up when using arrows from f.ex. a post it inside a cell in a table.",3
3074457346996127492,"admittedly, i'm not using for a roadmap exactly. i'm wanting a template with the rows and columns to create a matrix of information. i'd like to be able to create more columns easily  and change the height of some of the 'grey' boxes to span two rows. i'm adapting what this has as it seems easier than trying to create all the boxes and columns i need to map out the details.",3
